"item_id";"pv";"fav";"cart";"buy";"user_buy_rate"
3524052;1;0;0;0;0.0
3525110;1;0;0;0;0.0
3528673;1;0;0;0;0.0
3528808;2;0;0;0;0.0
3529265;2;0;0;0;0.0
3529838;1;0;0;0;0.0
3530744;1;0;0;0;0.0
3531646;1;0;0;0;0.0
3533772;1;0;0;0;0.0
3534433;1;0;0;0;0.0
3535027;0;0;1;0;0.0
3536429;2;0;0;0;0.0
3537466;1;0;0;0;0.0
3538303;1;0;0;0;0.0
3538431;1;0;0;0;0.0
3540500;2;0;0;0;0.0
3540776;1;0;0;0;0.0
3541443;3;0;0;0;0.0
3541924;1;0;0;0;0.0
3542507;1;0;0;0;0.0
3542734;1;0;0;0;0.0
3542870;1;0;0;0;0.0
3543265;2;0;0;0;0.0
3543524;2;0;0;0;0.0
3545135;2;1;0;0;0.0
3546926;1;0;0;0;0.0
3548683;1;0;0;0;0.0
3548806;1;0;0;0;0.0
3549211;1;0;0;0;0.0
3550343;1;0;0;0;0.0
3552271;1;0;0;0;0.0
3553671;0;0;1;0;0.0
3553915;1;0;0;0;0.0
3554334;1;0;0;0;0.0
3554868;1;0;0;0;0.0
3555134;2;0;0;0;0.0
3556778;1;0;0;0;0.0
3557604;1;0;0;0;0.0
3558107;1;0;0;0;0.0
3558811;1;0;0;0;0.0
3559684;1;0;0;0;0.0
3559690;1;0;0;0;0.0
3561200;1;0;0;0;0.0
3561438;1;0;0;0;0.0
3562521;2;0;0;0;0.0
3563468;1;0;0;0;0.0
3564222;1;0;0;0;0.0
3565275;1;0;0;0;0.0
3565893;1;0;0;0;0.0
3565922;1;0;0;0;0.0
3565935;1;0;0;0;0.0
3565984;1;0;0;0;0.0
3566243;1;0;0;0;0.0
3568264;2;0;0;0;0.0
3568736;1;0;0;0;0.0
3569200;0;1;0;0;0.0
3569321;1;0;0;0;0.0
3569395;1;0;0;0;0.0
3569846;1;0;0;0;0.0
3570906;0;1;0;0;0.0
3571620;1;0;0;0;0.0
3572273;0;1;1;0;0.0
3572482;1;0;0;0;0.0
3573164;0;1;0;0;0.0
3573276;1;0;0;0;0.0
3574186;5;0;1;0;0.0
3574574;1;0;0;0;0.0
3575216;2;0;1;0;0.0
3575425;0;1;0;0;0.0
3575518;1;0;1;0;0.0
3575529;1;0;0;0;0.0
3575763;2;0;0;0;0.0
3576334;1;0;0;0;0.0
3576561;1;0;0;0;0.0
3577326;0;0;1;0;0.0
3577928;1;0;0;0;0.0
3578683;1;0;0;0;0.0
3581650;2;0;0;0;0.0
3582623;1;0;0;0;0.0
3583758;4;0;0;0;0.0
3585181;0;0;1;0;0.0
3585538;1;0;0;0;0.0
3586591;1;0;0;0;0.0
3587386;1;0;0;0;0.0
3589069;2;0;0;0;0.0
3590931;1;0;0;0;0.0
3590950;1;0;0;0;0.0
3591694;1;0;0;0;0.0
3591743;2;1;0;0;0.0
3592021;1;0;0;0;0.0
3592947;1;0;0;0;0.0
3593342;1;0;0;0;0.0
3595249;2;0;0;0;0.0
3595455;1;0;0;0;0.0
3596200;1;0;0;0;0.0
3596612;1;0;1;0;0.0
3597087;1;0;0;0;0.0
3597425;1;0;0;0;0.0
3598720;1;0;0;0;0.0
3599251;3;0;0;0;0.0
3599288;0;0;1;0;0.0
3599412;1;0;0;0;0.0
3599616;1;0;0;0;0.0
3600559;1;0;0;0;0.0
3601662;1;0;0;0;0.0
3602999;1;0;0;0;0.0
3603140;1;0;0;0;0.0
3603558;1;0;0;0;0.0
3603724;1;0;0;0;0.0
3604554;1;0;0;0;0.0
3605331;1;0;0;0;0.0
3606046;1;0;0;0;0.0
3607504;0;1;0;0;0.0
3608555;1;0;0;0;0.0
3609472;2;0;0;0;0.0
3610678;1;0;0;0;0.0
3614556;1;0;0;0;0.0
3615677;0;0;1;0;0.0
3615786;2;0;0;0;0.0
3615794;1;0;0;0;0.0
3615836;2;0;0;0;0.0
3617255;0;0;1;0;0.0
3618245;1;0;0;0;0.0
3618337;1;0;0;0;0.0
3618599;4;0;0;0;0.0
3618846;1;0;0;0;0.0
3618969;1;0;0;0;0.0
3619099;1;0;0;0;0.0
3619698;1;0;0;0;0.0
3620008;1;1;0;0;0.0
3620190;1;0;0;0;0.0
3621160;1;0;0;0;0.0
3621312;1;0;0;0;0.0
3621436;1;0;0;0;0.0
3622548;4;0;0;0;0.0
3622579;1;0;0;0;0.0
3622665;1;0;0;0;0.0
3622816;2;0;0;0;0.0
3622820;1;0;1;0;0.0
3623022;1;0;0;0;0.0
3623445;1;0;0;0;0.0
3625213;1;0;0;0;0.0
3625731;2;0;0;0;0.0
3626944;1;0;0;0;0.0
3627414;1;0;0;0;0.0
3627664;1;0;0;0;0.0
3629436;2;0;0;0;0.0
3631347;1;0;0;0;0.0
3632014;1;0;0;0;0.0
3633396;1;0;0;0;0.0
3633757;2;0;0;0;0.0
3633787;1;0;0;0;0.0
3635290;1;0;0;0;0.0
3635937;2;1;0;0;0.0
3637940;1;0;0;0;0.0
3638008;1;0;0;0;0.0
3638457;1;0;0;0;0.0
3639754;3;0;0;0;0.0
3640161;1;0;0;0;0.0
3643467;1;0;0;0;0.0
3644420;1;0;0;0;0.0
3645046;1;0;0;0;0.0
3645454;1;0;0;0;0.0
3645877;1;0;0;0;0.0
3646265;1;1;0;0;0.0
3647269;2;1;0;0;0.0
3648007;1;0;1;0;0.0
3648095;1;0;0;0;0.0
3650168;1;0;1;0;0.0
3653857;1;0;0;0;0.0
3655754;2;0;0;0;0.0
3656058;1;0;0;0;0.0
3656504;2;0;0;0;0.0
3657326;1;0;0;0;0.0
3658625;1;0;0;0;0.0
3658969;1;0;0;0;0.0
3659368;1;0;0;0;0.0
3661064;1;0;0;0;0.0
3661779;1;0;0;0;0.0
3661844;1;0;0;0;0.0
3662183;1;0;0;0;0.0
3662836;1;0;0;0;0.0
3664479;1;0;0;0;0.0
3665269;1;0;0;0;0.0
3665344;1;0;0;0;0.0
3665818;1;0;0;0;0.0
3668046;1;0;0;0;0.0
3669205;1;0;0;0;0.0
3669801;1;0;0;0;0.0
3670802;1;0;0;0;0.0
3672068;2;0;0;0;0.0
3672687;2;0;0;0;0.0
3673567;1;0;0;0;0.0
3673613;1;0;0;0;0.0
3674105;1;0;0;0;0.0
3674859;0;1;0;0;0.0
3675252;1;0;0;0;0.0
3675303;1;0;0;0;0.0
3675318;1;0;0;0;0.0
3675881;1;0;0;0;0.0
3676865;1;0;0;0;0.0
3677012;1;0;0;0;0.0
3677286;1;0;0;0;0.0
3678318;1;0;0;0;0.0
3679719;1;0;0;0;0.0
3680063;1;0;0;0;0.0
3680210;1;0;0;0;0.0
3680219;4;0;0;0;0.0
3680951;1;0;0;0;0.0
3681430;1;0;0;0;0.0
3682111;1;0;0;0;0.0
3682208;1;0;0;0;0.0
3682953;1;0;0;0;0.0
3683242;2;0;0;0;0.0
3683506;1;0;0;0;0.0
3684175;1;0;0;0;0.0
3684780;1;0;0;0;0.0
3685900;1;0;0;0;0.0
3686051;1;0;0;0;0.0
3687525;1;0;0;0;0.0
3687704;2;0;1;0;0.0
3687733;1;0;0;0;0.0
3688655;1;0;0;0;0.0
3688800;1;0;0;0;0.0
3689054;1;0;0;0;0.0
3689183;1;0;0;0;0.0
3689621;1;0;0;0;0.0
3689671;2;0;0;0;0.0
3689945;3;0;0;0;0.0
3690672;2;0;0;0;0.0
3690810;1;0;0;0;0.0
3692179;1;0;0;0;0.0
3693354;1;0;0;0;0.0
3693643;1;0;0;0;0.0
3693787;1;0;0;0;0.0
3696318;1;0;0;0;0.0
3696841;1;0;0;0;0.0
3696936;1;0;0;0;0.0
3697047;1;0;0;0;0.0
3697265;1;0;0;0;0.0
3700421;1;0;0;0;0.0
3700688;1;0;0;0;0.0
3701019;3;0;0;0;0.0
3701586;1;0;0;0;0.0
3702016;0;0;1;0;0.0
3702658;0;0;1;0;0.0
3702726;1;0;0;0;0.0
3704239;1;0;0;0;0.0
3705787;1;0;0;0;0.0
3705901;1;0;0;0;0.0
3707336;1;0;0;0;0.0
3707689;1;0;0;0;0.0
3707966;1;0;0;0;0.0
3709783;1;0;0;0;0.0
3709994;1;0;0;0;0.0
3711309;1;0;0;0;0.0
3711496;1;0;0;0;0.0
3713224;0;1;0;0;0.0
3713529;0;0;1;0;0.0
3713574;1;0;0;0;0.0
3713587;2;0;0;0;0.0
3714843;1;0;0;0;0.0
3715112;10;0;0;0;0.0
3715338;1;0;0;0;0.0
3715448;1;0;0;0;0.0
3715766;1;0;0;0;0.0
3716115;1;0;0;0;0.0
3716887;1;0;0;0;0.0
3719176;1;0;0;0;0.0
3719230;1;0;0;0;0.0
3719437;1;0;0;0;0.0
3719461;3;0;0;0;0.0
3721475;1;0;0;0;0.0
3721486;1;0;0;0;0.0
3721567;1;0;0;0;0.0
3721885;1;0;0;0;0.0
3722956;1;0;0;0;0.0
3725561;1;0;0;0;0.0
3726533;1;0;0;0;0.0
3728234;2;0;0;0;0.0
3728401;1;0;0;0;0.0
3728780;1;0;0;0;0.0
3729229;1;0;0;0;0.0
3732914;2;0;0;0;0.0
3733066;1;0;0;0;0.0
3733340;1;0;0;0;0.0
3733480;1;0;0;0;0.0
3733546;2;0;0;0;0.0
3735438;0;0;1;0;0.0
3735545;1;0;0;0;0.0
3736444;1;1;0;0;0.0
3736643;1;0;0;0;0.0
3737368;1;0;0;0;0.0
3737661;1;0;0;0;0.0
3738181;1;0;0;0;0.0
3738439;1;0;0;0;0.0
3739401;1;0;0;0;0.0
3739420;0;1;0;0;0.0
3739867;1;0;0;0;0.0
3740280;4;0;0;0;0.0
3740936;1;0;0;0;0.0
3742276;1;0;0;0;0.0
3742634;3;0;0;0;0.0
3742689;1;0;0;0;0.0
3742763;1;0;0;0;0.0
3743441;1;0;0;0;0.0
3743861;1;0;0;0;0.0
3744448;1;0;0;0;0.0
3745622;3;0;0;0;0.0
3745851;1;0;0;0;0.0
3746417;0;0;1;0;0.0
3746834;1;0;0;0;0.0
3748668;1;0;0;0;0.0
3749018;1;0;0;0;0.0
3749977;2;0;0;0;0.0
3750025;1;0;0;0;0.0
3750383;1;0;0;0;0.0
3750767;1;0;0;0;0.0
3753942;1;0;0;0;0.0
3754028;1;0;0;0;0.0
3754072;2;0;0;0;0.0
3756124;1;0;0;0;0.0
3756139;1;0;0;0;0.0
3757179;1;0;0;0;0.0
3757749;1;0;0;0;0.0
3757881;1;0;0;0;0.0
3759703;2;0;0;0;0.0
3759832;1;0;0;0;0.0
3760033;3;0;1;0;0.0
3760660;2;0;0;0;0.0
3761307;1;0;0;0;0.0
3761417;1;0;0;0;0.0
3761770;3;0;0;0;0.0
3762031;1;0;0;0;0.0
3762272;2;0;0;0;0.0
3762276;1;0;0;0;0.0
3762778;1;0;0;0;0.0
3762885;1;0;0;0;0.0
3765131;1;0;0;0;0.0
3765531;1;0;0;0;0.0
3765638;1;0;0;0;0.0
3766115;0;0;1;0;0.0
3767216;1;0;0;0;0.0
3767469;1;0;0;0;0.0
3768378;1;0;0;0;0.0
3768918;0;1;0;0;0.0
3769170;1;0;0;0;0.0
3769280;1;0;0;0;0.0
3769318;1;0;0;0;0.0
3772291;1;0;0;0;0.0
3772494;1;0;0;0;0.0
3772779;1;0;0;0;0.0
3774226;1;0;0;0;0.0
3776206;1;0;1;0;0.0
3776822;1;0;0;0;0.0
3778043;1;0;0;0;0.0
3779177;0;1;0;0;0.0
3779643;1;0;0;0;0.0
3781283;1;0;0;0;0.0
3781797;1;0;0;0;0.0
3783268;1;0;0;0;0.0
3783497;1;0;0;0;0.0
3785317;1;0;0;0;0.0
3785618;1;0;0;0;0.0
3785652;2;0;0;0;0.0
3786230;1;0;0;0;0.0
3788170;4;0;0;0;0.0
3788325;1;0;0;0;0.0
3788677;1;0;0;0;0.0
3788709;1;0;0;0;0.0
3788742;1;0;0;0;0.0
3789175;1;0;0;0;0.0
3790180;1;0;0;0;0.0
3790635;1;0;0;0;0.0
3791027;1;0;0;0;0.0
3791467;1;0;0;0;0.0
3791484;2;0;1;0;0.0
3792151;1;0;0;0;0.0
3792172;0;1;0;0;0.0
3793009;2;0;0;0;0.0
3793200;1;0;0;0;0.0
3795914;0;0;1;0;0.0
3797154;1;0;0;0;0.0
3797215;1;0;0;0;0.0
3800266;1;0;0;0;0.0
3800325;0;0;1;0;0.0
3800390;1;0;0;0;0.0
3802749;0;0;1;0;0.0
3802772;1;0;1;0;0.0
3804234;1;0;0;0;0.0
3804469;3;0;0;0;0.0
3805160;1;0;0;0;0.0
3805837;1;0;0;0;0.0
3806839;1;0;0;0;0.0
3807955;1;0;1;0;0.0
3808218;2;0;0;0;0.0
3808223;2;0;0;0;0.0
3808691;3;0;0;0;0.0
3809890;2;0;0;0;0.0
3810151;1;0;0;0;0.0
3811177;1;0;0;0;0.0
3812057;2;0;0;0;0.0
3812499;1;0;0;0;0.0
3813498;1;0;0;0;0.0
3814158;1;0;0;0;0.0
3816709;1;0;0;0;0.0
3818256;1;0;0;0;0.0
3818342;1;0;0;0;0.0
3819019;1;0;0;0;0.0
3819529;1;0;0;0;0.0
3821912;1;0;0;0;0.0
3821977;1;0;0;0;0.0
3822094;1;0;0;0;0.0
3822876;1;0;0;0;0.0
3823469;1;0;0;0;0.0
3823599;1;0;0;0;0.0
3826091;1;0;0;0;0.0
3827662;1;0;0;0;0.0
3828247;1;0;0;0;0.0
3828250;1;0;0;0;0.0
3829921;1;0;0;0;0.0
3830503;2;0;0;0;0.0
3831395;1;0;0;0;0.0
3834252;3;0;0;0;0.0
3834410;1;0;0;0;0.0
3835146;1;0;0;0;0.0
3835302;0;1;0;0;0.0
3836764;1;0;0;0;0.0
3838156;1;0;0;0;0.0
3838633;1;0;0;0;0.0
3839268;1;0;0;0;0.0
3839442;1;0;0;0;0.0
3840220;1;0;0;0;0.0
3840500;1;0;0;0;0.0
3840502;3;0;0;0;0.0
3842266;1;0;0;0;0.0
3842444;1;0;0;0;0.0
3843021;1;0;0;0;0.0
3843386;1;0;0;0;0.0
3843452;1;0;0;0;0.0
3844147;1;0;0;0;0.0
3844551;2;0;0;0;0.0
3845074;1;0;0;0;0.0
3845290;1;0;0;0;0.0
3845703;1;0;0;0;0.0
3845720;1;0;0;0;0.0
3846143;1;0;0;0;0.0
3846875;2;0;0;0;0.0
3847054;3;0;0;0;0.0
3848929;1;0;0;0;0.0
3849865;1;0;0;0;0.0
3849950;0;1;0;0;0.0
3850032;0;0;1;0;0.0
3851143;2;0;0;0;0.0
3852694;1;0;0;0;0.0
3853802;1;0;0;0;0.0
3854836;1;0;0;0;0.0
3855789;1;0;0;0;0.0
3856115;1;0;0;0;0.0
3858531;1;0;0;0;0.0
3860554;1;0;0;0;0.0
3861199;1;0;0;0;0.0
3861759;1;0;0;0;0.0
3862007;1;0;0;0;0.0
3863911;1;0;0;0;0.0
3864020;1;0;0;0;0.0
3864293;1;0;0;0;0.0
3864486;1;0;0;0;0.0
3864934;1;0;0;0;0.0
3866872;1;0;0;0;0.0
3867295;0;1;0;0;0.0
3867941;1;0;0;0;0.0
3869404;1;0;0;0;0.0
3870501;1;0;0;0;0.0
3870756;1;0;0;0;0.0
3870997;1;0;0;0;0.0
3871588;1;0;0;0;0.0
3872545;1;0;0;0;0.0
3872854;1;0;0;0;0.0
3874427;1;0;0;0;0.0
3876293;1;0;0;0;0.0
3877972;1;0;0;0;0.0
3878092;1;0;0;0;0.0
3878186;1;0;0;0;0.0
3878908;2;0;0;0;0.0
3879004;1;0;0;0;0.0
3880944;1;0;0;0;0.0
3881357;1;0;0;0;0.0
3881360;2;0;0;0;0.0
3881633;4;0;1;0;0.0
3881654;1;0;0;0;0.0
3882588;1;0;0;0;0.0
3886436;1;0;0;0;0.0
3886689;1;0;0;0;0.0
3887681;1;0;0;0;0.0
3887808;1;0;0;0;0.0
3889489;1;0;0;0;0.0
3890990;1;0;0;0;0.0
3892267;1;0;0;0;0.0
3892641;1;0;0;0;0.0
3892770;2;0;0;0;0.0
3894208;1;0;0;0;0.0
3895511;1;0;0;0;0.0
3896493;1;0;0;0;0.0
3897507;1;0;0;0;0.0
3899652;1;0;0;0;0.0
3900495;1;0;0;0;0.0
3900526;1;0;0;0;0.0
3900839;1;0;0;0;0.0
3901078;1;1;0;0;0.0
3902047;1;0;0;0;0.0
3902137;1;0;0;0;0.0
3904448;0;0;1;0;0.0
3904494;1;0;0;0;0.0
3905443;1;0;0;0;0.0
3906661;1;0;0;0;0.0
3906846;5;0;0;0;0.0
3908119;1;0;0;0;0.0
3908819;1;0;0;0;0.0
3909016;1;0;0;0;0.0
3909856;1;0;0;0;0.0
3910219;2;0;0;0;0.0
3910605;1;0;0;0;0.0
3911319;1;0;0;0;0.0
3913814;1;0;0;0;0.0
3914766;1;0;0;0;0.0
3914777;1;0;0;0;0.0
3915717;1;0;0;0;0.0
3916427;1;0;0;0;0.0
3916620;1;0;0;0;0.0
3918337;2;0;0;0;0.0
3919468;2;0;0;0;0.0
3919770;2;0;0;0;0.0
3920404;6;0;1;0;0.0
3920742;1;0;0;0;0.0
3923560;1;0;0;0;0.0
3923791;2;0;0;0;0.0
3924024;1;0;0;0;0.0
3924798;1;0;0;0;0.0
3925748;1;0;0;0;0.0
3926221;1;0;0;0;0.0
3926582;1;0;0;0;0.0
3926882;1;0;0;0;0.0
3927490;1;0;0;0;0.0
3928575;0;1;0;0;0.0
3928577;1;0;0;0;0.0
3931219;1;0;0;0;0.0
3931614;1;0;0;0;0.0
3933313;1;0;0;0;0.0
3933325;1;0;0;0;0.0
3933698;1;0;0;0;0.0
3934060;1;0;0;0;0.0
3934949;1;0;0;0;0.0
3935086;0;1;0;0;0.0
3935201;1;0;0;0;0.0
3935628;2;0;0;0;0.0
3935712;1;0;0;0;0.0
3935736;1;0;0;0;0.0
3936122;1;0;0;0;0.0
3936841;1;0;0;0;0.0
3937099;1;0;0;0;0.0
3937325;1;0;0;0;0.0
3937435;1;0;0;0;0.0
3939145;1;0;0;0;0.0
3940653;10;0;0;0;0.0
3942345;2;0;0;0;0.0
3942769;1;0;0;0;0.0
3943394;1;0;0;0;0.0
3944429;1;0;0;0;0.0
3944721;1;0;0;0;0.0
3945094;4;0;0;0;0.0
3945632;2;0;0;0;0.0
3945794;0;1;0;0;0.0
3945832;3;0;0;0;0.0
3945857;2;0;1;0;0.0
3946294;2;0;0;0;0.0
3946804;1;0;0;0;0.0
3947317;1;0;0;0;0.0
3948265;1;0;0;0;0.0
3948937;1;0;0;0;0.0
3949347;2;0;0;0;0.0
3949397;1;0;0;0;0.0
3951858;1;0;0;0;0.0
3952151;1;0;0;0;0.0
3952901;1;0;0;0;0.0
3954847;1;0;0;0;0.0
3955799;1;0;0;0;0.0
3956277;1;0;0;0;0.0
3957028;1;0;0;0;0.0
3957539;1;0;0;0;0.0
3958323;1;0;0;0;0.0
3958449;1;0;0;0;0.0
3958607;1;0;0;0;0.0
3959802;1;0;0;0;0.0
3962450;1;0;0;0;0.0
3963393;1;0;0;0;0.0
3963765;1;0;0;0;0.0
3964836;1;0;0;0;0.0
3965019;1;0;0;0;0.0
3967106;1;0;0;0;0.0
3967610;1;0;0;0;0.0
3969185;1;0;0;0;0.0
3969985;1;0;0;0;0.0
3970054;1;0;0;0;0.0
3970569;1;0;0;0;0.0
3970786;1;0;0;0;0.0
3972811;1;0;0;0;0.0
3972817;1;0;0;0;0.0
3972894;1;0;0;0;0.0
3973017;9;0;0;0;0.0
3973096;1;0;0;0;0.0
3973371;1;0;0;0;0.0
3973469;1;0;0;0;0.0
3974427;1;0;0;0;0.0
3974511;0;0;1;0;0.0
3975031;1;0;0;0;0.0
3975227;1;0;0;0;0.0
3976010;1;0;0;0;0.0
3976286;1;0;0;0;0.0
3976623;1;0;0;0;0.0
3976745;1;0;0;0;0.0
3978773;1;0;0;0;0.0
3979999;1;0;0;0;0.0
3980171;1;0;0;0;0.0
3980668;1;0;0;0;0.0
3982736;1;0;0;0;0.0
3984578;1;0;0;0;0.0
3984830;1;0;0;0;0.0
3985094;0;0;1;0;0.0
3985311;1;0;0;0;0.0
3986076;1;0;0;0;0.0
3986555;1;0;0;0;0.0
3987323;1;0;0;0;0.0
3987630;1;0;0;0;0.0
3988807;1;0;0;0;0.0
3989384;3;0;0;0;0.0
3990027;1;0;0;0;0.0
3990157;1;0;0;0;0.0
3990741;1;0;0;0;0.0
3990796;2;0;0;0;0.0
3991945;1;0;0;0;0.0
3993696;1;0;0;0;0.0
3994733;2;0;0;0;0.0
3995053;1;0;0;0;0.0
3996083;1;0;0;0;0.0
3996352;1;0;0;0;0.0
3996952;1;0;0;0;0.0
3997009;1;0;0;0;0.0
3997574;1;0;1;0;0.0
3998167;2;0;0;0;0.0
3998739;0;0;1;0;0.0
3999980;2;0;0;0;0.0
4000913;2;0;0;0;0.0
4000944;1;0;0;0;0.0
4001349;1;0;0;0;0.0
4001391;1;0;0;0;0.0
4002386;2;0;0;0;0.0
4002548;1;0;0;0;0.0
4003904;1;0;0;0;0.0
4004105;1;0;0;0;0.0
4004830;1;0;0;0;0.0
4004906;1;0;0;0;0.0
4006865;0;0;1;0;0.0
4007172;1;0;0;0;0.0
4007409;1;0;0;0;0.0
4008674;1;0;0;0;0.0
4009603;5;0;0;0;0.0
4010287;1;0;0;0;0.0
4010329;2;0;0;0;0.0
4011084;1;0;0;0;0.0
4011372;1;0;0;0;0.0
4011417;2;0;0;0;0.0
4014755;2;0;1;0;0.0
4015091;2;0;0;0;0.0
4016122;1;0;0;0;0.0
4016245;2;0;0;0;0.0
4017757;1;0;0;0;0.0
4018951;2;0;0;0;0.0
4019375;1;0;0;0;0.0
4019667;1;0;0;0;0.0
4020160;2;0;0;0;0.0
4021094;1;0;0;0;0.0
4021156;1;0;0;0;0.0
4021187;1;0;0;0;0.0
4021416;1;0;0;0;0.0
4022104;1;0;0;0;0.0
4022808;1;0;0;0;0.0
4024044;1;0;1;0;0.0
4025973;0;1;0;0;0.0
4027286;1;0;0;0;0.0
4027381;1;0;0;0;0.0
4027767;1;0;0;0;0.0
4027986;1;0;0;0;0.0
4030551;1;0;0;0;0.0
4030973;1;0;0;0;0.0
4031057;1;0;0;0;0.0
4032002;2;1;0;0;0.0
4032149;2;0;0;0;0.0
4032550;1;0;0;0;0.0
4034225;1;0;0;0;0.0
4034254;1;0;0;0;0.0
4036245;1;0;0;0;0.0
4037154;1;0;0;0;0.0
4037603;3;0;0;0;0.0
4038388;1;0;0;0;0.0
4039775;2;0;1;0;0.0
4040062;1;0;0;0;0.0
4040294;1;0;0;0;0.0
4040628;1;0;0;0;0.0
4041719;1;0;0;0;0.0
4042357;1;0;0;0;0.0
4042519;1;0;0;0;0.0
4042521;3;0;0;0;0.0
4043331;1;0;0;0;0.0
4044981;1;0;0;0;0.0
4045557;1;0;0;0;0.0
4045607;2;0;0;0;0.0
4046552;1;0;0;0;0.0
4046672;1;0;0;0;0.0
4046690;2;0;0;0;0.0
4046756;1;0;0;0;0.0
4047168;1;0;0;0;0.0
4047402;1;0;0;0;0.0
4048469;0;1;1;0;0.0
4048822;1;0;0;0;0.0
4048989;1;1;0;0;0.0
4051007;1;0;0;0;0.0
4051495;1;0;0;0;0.0
4051960;1;0;0;0;0.0
4052484;1;0;0;0;0.0
4052609;1;0;0;0;0.0
4052965;1;0;0;0;0.0
4053608;2;0;0;0;0.0
4053715;1;0;0;0;0.0
4055406;4;0;1;0;0.0
4057472;1;0;0;0;0.0
4057561;1;0;0;0;0.0
4057659;1;0;0;0;0.0
4057706;1;0;0;0;0.0
4058492;1;0;0;0;0.0
4059050;1;0;0;0;0.0
4059141;1;0;0;0;0.0
4059952;1;0;0;0;0.0
4060020;1;0;0;0;0.0
4061234;1;0;0;0;0.0
4061908;1;0;0;0;0.0
4062108;1;0;0;0;0.0
4062582;1;0;0;0;0.0
4065457;1;0;0;0;0.0
4066087;1;0;0;0;0.0
4066813;1;0;0;0;0.0
4068604;1;0;0;0;0.0
4069109;1;0;0;0;0.0
4069844;1;0;0;0;0.0
4070292;6;0;0;0;0.0
4071389;1;0;0;0;0.0
4071482;1;0;0;0;0.0
4071522;1;0;0;0;0.0
4071572;1;0;0;0;0.0
4073414;1;0;0;0;0.0
4074808;1;0;0;0;0.0
4075756;2;0;0;0;0.0
4075770;2;0;0;0;0.0
4078440;2;0;0;0;0.0
4078776;1;0;0;0;0.0
4078874;1;0;0;0;0.0
4080126;1;0;1;0;0.0
4080531;1;0;0;0;0.0
4082496;1;0;0;0;0.0
4083879;1;0;0;0;0.0
4083951;2;0;0;0;0.0
4085280;1;0;0;0;0.0
4086971;3;0;0;0;0.0
4087390;2;0;0;0;0.0
4087713;5;0;0;0;0.0
4087727;1;0;0;0;0.0
4088180;1;0;0;0;0.0
4088266;1;0;0;0;0.0
4088697;1;0;0;0;0.0
4089907;2;0;0;0;0.0
4090391;1;0;0;0;0.0
4091349;1;0;0;0;0.0
4095239;1;0;0;0;0.0
4095459;2;0;0;0;0.0
4099489;1;0;0;0;0.0
4100080;1;0;0;0;0.0
4103731;0;1;0;0;0.0
4104507;1;0;0;0;0.0
4104612;1;0;0;0;0.0
4105182;1;0;0;0;0.0
4107420;1;0;0;0;0.0
4107644;1;0;1;0;0.0
4108917;1;0;0;0;0.0
4109333;1;0;0;0;0.0
4110607;1;0;0;0;0.0
4110678;1;0;0;0;0.0
4110786;1;0;0;0;0.0
4112015;2;0;0;0;0.0
4112220;1;0;0;0;0.0
4112274;1;0;0;0;0.0
4112315;1;0;0;0;0.0
4112623;1;0;0;0;0.0
4112840;1;0;0;0;0.0
4113095;1;0;0;0;0.0
4113687;2;0;0;0;0.0
4114023;0;0;1;0;0.0
4114332;1;0;0;0;0.0
4115045;1;0;0;0;0.0
4115114;1;0;0;0;0.0
4115320;1;0;0;0;0.0
4115794;1;0;0;0;0.0
4116242;1;0;0;0;0.0
4117446;1;0;0;0;0.0
4117606;1;0;0;0;0.0
4117680;1;0;0;0;0.0
4118066;1;0;0;0;0.0
4118636;1;0;0;0;0.0
4119252;1;0;0;0;0.0
4119941;1;0;0;0;0.0
4120241;1;0;0;0;0.0
4120796;1;0;0;0;0.0
4122990;1;0;0;0;0.0
4123831;1;0;0;0;0.0
4125341;1;0;0;0;0.0
4125503;1;0;0;0;0.0
4125778;1;0;0;0;0.0
4127135;1;0;0;0;0.0
4128276;0;1;0;0;0.0
4129912;5;0;0;0;0.0
4130613;1;0;0;0;0.0
4132385;1;0;0;0;0.0
4132501;1;0;0;0;0.0
4132734;1;0;0;0;0.0
4132810;1;0;0;0;0.0
4133272;1;0;0;0;0.0
4134132;1;0;0;0;0.0
4134296;1;0;0;0;0.0
4134866;1;0;0;0;0.0
4135900;1;0;0;0;0.0
4136791;1;0;0;0;0.0
4137810;1;0;0;0;0.0
4137954;1;0;0;0;0.0
4138308;1;0;0;0;0.0
4138494;2;0;0;0;0.0
4139105;1;0;0;0;0.0
4139141;2;0;0;0;0.0
4140536;2;0;0;0;0.0
4140992;1;0;0;0;0.0
4141234;1;0;0;0;0.0
4143815;1;0;0;0;0.0
4144870;1;0;0;0;0.0
4144917;1;0;0;0;0.0
4145045;1;0;0;0;0.0
4146503;1;0;0;0;0.0
4147608;1;0;0;0;0.0
4149349;1;0;0;0;0.0
4150934;1;0;0;0;0.0
4151381;1;0;0;0;0.0
4152330;1;0;0;0;0.0
4152738;1;0;0;0;0.0
4153419;1;0;0;0;0.0
4153834;1;0;0;0;0.0
4155046;2;0;0;0;0.0
4155235;1;0;0;0;0.0
4156011;1;0;0;0;0.0
4156740;1;0;0;0;0.0
4157563;1;0;0;0;0.0
4157957;1;0;0;0;0.0
4158843;3;0;1;0;0.0
4159239;1;0;0;0;0.0
4160584;2;0;1;0;0.0
4160838;2;0;0;0;0.0
4162359;1;0;0;0;0.0
