"id";"user_id";"item_id";"timestamps";"category_id";"behavior_type";"datetimes";"dates";"times";"hours"
4523;59;56825;1511596187;737184;"cart";"2017-11-25 18:49:47";"2017-11-25";"18:49:47";"18"
4524;59;56825;1511713592;737184;"pv";"2017-11-27 03:26:32";"2017-11-27";"03:26:32";"03"
4525;59;56825;1511713772;737184;"buy";"2017-11-27 03:29:32";"2017-11-27";"03:29:32";"03"
4526;59;56825;1511714100;737184;"cart";"2017-11-27 03:35:00";"2017-11-27";"03:35:00";"03"
4527;59;56825;1512007531;737184;"pv";"2017-11-30 13:05:31";"2017-11-30";"13:05:31";"13"
4528;59;262561;1511540264;2465336;"pv";"2017-11-25 03:17:44";"2017-11-25";"03:17:44";"03"
4529;59;465280;1511575294;2355072;"pv";"2017-11-25 13:01:34";"2017-11-25";"13:01:34";"13"
4530;59;1184689;1511953550;3598912;"pv";"2017-11-29 22:05:50";"2017-11-29";"22:05:50";"22"
4531;59;1184689;1511953860;3598912;"cart";"2017-11-29 22:11:00";"2017-11-29";"22:11:00";"22"
4532;59;1328942;1511540655;2355072;"pv";"2017-11-25 03:24:15";"2017-11-25";"03:24:15";"03"
4533;59;1583704;1512141913;4801426;"pv";"2017-12-02 02:25:13";"2017-12-02";"02:25:13";"02"
4534;59;1857028;1511750632;1080785;"pv";"2017-11-27 13:43:52";"2017-11-27";"13:43:52";"13"
4535;59;2006864;1511540328;2355072;"pv";"2017-11-25 03:18:48";"2017-11-25";"03:18:48";"03"
4536;59;2006864;1511596101;2355072;"pv";"2017-11-25 18:48:21";"2017-11-25";"18:48:21";"18"
4537;59;2012687;1511750682;4801426;"pv";"2017-11-27 13:44:42";"2017-11-27";"13:44:42";"13"
4538;59;2319849;1512141899;2520377;"pv";"2017-12-02 02:24:59";"2017-12-02";"02:24:59";"02"
4539;59;2865801;1512217381;4690421;"pv";"2017-12-02 23:23:01";"2017-12-02";"23:23:01";"23"
4540;59;3129137;1511540747;2355072;"pv";"2017-11-25 03:25:47";"2017-11-25";"03:25:47";"03"
4541;59;3142372;1511540626;2355072;"pv";"2017-11-25 03:23:46";"2017-11-25";"03:23:46";"03"
4542;59;3346199;1511953721;3598912;"pv";"2017-11-29 22:08:41";"2017-11-29";"22:08:41";"22"
4543;59;3569846;1511575317;2355072;"pv";"2017-11-25 13:01:57";"2017-11-25";"13:01:57";"13"
4544;59;3582596;1511540813;2355072;"pv";"2017-11-25 03:26:53";"2017-11-25";"03:26:53";"03"
4545;59;3582596;1511575009;2355072;"pv";"2017-11-25 12:56:49";"2017-11-25";"12:56:49";"12"
4546;59;3582596;1511575026;2355072;"pv";"2017-11-25 12:57:06";"2017-11-25";"12:57:06";"12"
4547;59;3582596;1511595474;2355072;"pv";"2017-11-25 18:37:54";"2017-11-25";"18:37:54";"18"
4548;59;3582596;1511596269;2355072;"pv";"2017-11-25 18:51:09";"2017-11-25";"18:51:09";"18"
4549;59;3582596;1511628374;2355072;"pv";"2017-11-26 03:46:14";"2017-11-26";"03:46:14";"03"
4550;59;3582596;1511628743;2355072;"pv";"2017-11-26 03:52:23";"2017-11-26";"03:52:23";"03"
4551;59;3582596;1511628863;2355072;"buy";"2017-11-26 03:54:23";"2017-11-26";"03:54:23";"03"
4552;59;3582596;1512007576;2355072;"cart";"2017-11-30 13:06:16";"2017-11-30";"13:06:16";"13"
4553;59;3750025;1511714227;4756105;"pv";"2017-11-27 03:37:07";"2017-11-27";"03:37:07";"03"
4554;59;3812057;1511750707;4217906;"pv";"2017-11-27 13:45:07";"2017-11-27";"13:45:07";"13"
4555;59;3812057;1512141722;4217906;"pv";"2017-12-02 02:22:02";"2017-12-02";"02:22:02";"02"
4556;59;3843520;1511540514;2355072;"pv";"2017-11-25 03:21:54";"2017-11-25";"03:21:54";"03"
4557;59;3843520;1511540999;2355072;"pv";"2017-11-25 03:29:59";"2017-11-25";"03:29:59";"03"
4558;59;3843520;1511575535;2355072;"cart";"2017-11-25 13:05:35";"2017-11-25";"13:05:35";"13"
4559;59;3843520;1511575671;2355072;"pv";"2017-11-25 13:07:51";"2017-11-25";"13:07:51";"13"
4560;59;3843520;1511595434;2355072;"pv";"2017-11-25 18:37:14";"2017-11-25";"18:37:14";"18"
4561;59;3843520;1511596249;2355072;"pv";"2017-11-25 18:50:49";"2017-11-25";"18:50:49";"18"
4562;59;3843520;1511628359;2355072;"pv";"2017-11-26 03:45:59";"2017-11-26";"03:45:59";"03"
4563;59;3843520;1511713690;2355072;"pv";"2017-11-27 03:28:10";"2017-11-27";"03:28:10";"03"
4564;59;3843520;1511713772;2355072;"buy";"2017-11-27 03:29:32";"2017-11-27";"03:29:32";"03"
4565;59;3843520;1511930374;2355072;"pv";"2017-11-29 15:39:34";"2017-11-29";"15:39:34";"15"
4566;59;3843520;1512007524;2355072;"pv";"2017-11-30 13:05:24";"2017-11-30";"13:05:24";"13"
4567;59;3973017;1511540801;2355072;"pv";"2017-11-25 03:26:41";"2017-11-25";"03:26:41";"03"
4568;59;3973017;1511540820;2355072;"pv";"2017-11-25 03:27:00";"2017-11-25";"03:27:00";"03"
4569;59;3973017;1511575018;2355072;"pv";"2017-11-25 12:56:58";"2017-11-25";"12:56:58";"12"
4570;59;3973017;1511575056;2355072;"pv";"2017-11-25 12:57:36";"2017-11-25";"12:57:36";"12"
4571;59;3973017;1511595268;2355072;"pv";"2017-11-25 18:34:28";"2017-11-25";"18:34:28";"18"
4572;59;3973017;1511595468;2355072;"pv";"2017-11-25 18:37:48";"2017-11-25";"18:37:48";"18"
4573;59;3973017;1511595688;2355072;"pv";"2017-11-25 18:41:28";"2017-11-25";"18:41:28";"18"
4574;59;3973017;1511596261;2355072;"pv";"2017-11-25 18:51:01";"2017-11-25";"18:51:01";"18"
4575;59;3973017;1511628388;2355072;"pv";"2017-11-26 03:46:28";"2017-11-26";"03:46:28";"03"
4576;59;4040628;1512218841;3002561;"pv";"2017-12-02 23:47:21";"2017-12-02";"23:47:21";"23"
4577;59;4132810;1512141943;1080785;"pv";"2017-12-02 02:25:43";"2017-12-02";"02:25:43";"02"
4578;59;4225137;1511952895;3598912;"cart";"2017-11-29 21:54:55";"2017-11-29";"21:54:55";"21"
4579;59;4235711;1511540310;4756105;"cart";"2017-11-25 03:18:30";"2017-11-25";"03:18:30";"03"
4580;59;4235711;1511714237;4756105;"pv";"2017-11-27 03:37:17";"2017-11-27";"03:37:17";"03"
4581;59;4262948;1511540428;2355072;"pv";"2017-11-25 03:20:28";"2017-11-25";"03:20:28";"03"
4582;59;4262948;1511575569;2355072;"cart";"2017-11-25 13:06:09";"2017-11-25";"13:06:09";"13"
4583;59;4292301;1511575377;982926;"pv";"2017-11-25 13:02:57";"2017-11-25";"13:02:57";"13"
4584;59;4336158;1511750615;2355072;"pv";"2017-11-27 13:43:35";"2017-11-27";"13:43:35";"13"
4585;59;4895749;1511628853;3002561;"pv";"2017-11-26 03:54:13";"2017-11-26";"03:54:13";"03"
4586;59;4895749;1512142050;3002561;"pv";"2017-12-02 02:27:30";"2017-12-02";"02:27:30";"02"
4587;59;4895749;1512218852;3002561;"pv";"2017-12-02 23:47:32";"2017-12-02";"23:47:32";"23"
4588;59;4906576;1512141919;982926;"pv";"2017-12-02 02:25:19";"2017-12-02";"02:25:19";"02"
4589;61;15161;1512198607;1080785;"pv";"2017-12-02 18:10:07";"2017-12-02";"18:10:07";"18"
4590;61;190019;1511698941;2465336;"pv";"2017-11-26 23:22:21";"2017-11-26";"23:22:21";"23"
4591;61;190019;1511700216;2465336;"pv";"2017-11-26 23:43:36";"2017-11-26";"23:43:36";"23"
4592;61;190019;1511700775;2465336;"buy";"2017-11-26 23:52:55";"2017-11-26";"23:52:55";"23"
4593;61;210490;1512295183;3652646;"pv";"2017-12-03 20:59:43";"2017-12-03";"20:59:43";"20"
4594;61;296381;1511700598;4756105;"pv";"2017-11-26 23:49:58";"2017-11-26";"23:49:58";"23"
4595;61;312793;1512295579;4882154;"cart";"2017-12-03 21:06:19";"2017-12-03";"21:06:19";"21"
4596;61;321643;1512295021;3673049;"pv";"2017-12-03 20:57:01";"2017-12-03";"20:57:01";"20"
4597;61;347441;1511870465;3607361;"pv";"2017-11-28 23:01:05";"2017-11-28";"23:01:05";"23"
4598;61;347441;1512086182;3607361;"pv";"2017-12-01 10:56:22";"2017-12-01";"10:56:22";"10"
4599;61;347441;1512198219;3607361;"pv";"2017-12-02 18:03:39";"2017-12-02";"18:03:39";"18"
4600;61;352841;1512198838;2926020;"pv";"2017-12-02 18:13:58";"2017-12-02";"18:13:58";"18"
4601;61;374658;1512135917;3607361;"pv";"2017-12-02 00:45:17";"2017-12-02";"00:45:17";"00"
4602;61;439250;1512295267;4882154;"pv";"2017-12-03 21:01:07";"2017-12-03";"21:01:07";"21"
4603;61;453200;1511757263;4974494;"pv";"2017-11-27 15:34:23";"2017-11-27";"15:34:23";"15"
4604;61;512050;1511697360;411153;"pv";"2017-11-26 22:56:00";"2017-11-26";"22:56:00";"22"
4605;61;552898;1512198848;1768869;"pv";"2017-12-02 18:14:08";"2017-12-02";"18:14:08";"18"
4606;61;562193;1511869756;1080785;"pv";"2017-11-28 22:49:16";"2017-11-28";"22:49:16";"22"
4607;61;578756;1511696672;102272;"pv";"2017-11-26 22:44:32";"2017-11-26";"22:44:32";"22"
4608;61;667710;1512271079;2939262;"pv";"2017-12-03 14:17:59";"2017-12-03";"14:17:59";"14"
4609;61;667710;1512271184;2939262;"pv";"2017-12-03 14:19:44";"2017-12-03";"14:19:44";"14"
4610;61;685193;1511697794;4756105;"pv";"2017-11-26 23:03:14";"2017-11-26";"23:03:14";"23"
4611;61;685193;1511700476;4756105;"pv";"2017-11-26 23:47:56";"2017-11-26";"23:47:56";"23"
4612;61;698543;1512108690;903809;"pv";"2017-12-01 17:11:30";"2017-12-01";"17:11:30";"17"
4613;61;698543;1512108916;903809;"buy";"2017-12-01 17:15:16";"2017-12-01";"17:15:16";"17"
4614;61;725297;1511697878;1080785;"pv";"2017-11-26 23:04:38";"2017-11-26";"23:04:38";"23"
4615;61;725297;1511699685;1080785;"pv";"2017-11-26 23:34:45";"2017-11-26";"23:34:45";"23"
4616;61;725297;1511699782;1080785;"pv";"2017-11-26 23:36:22";"2017-11-26";"23:36:22";"23"
4617;61;725297;1511700365;1080785;"pv";"2017-11-26 23:46:05";"2017-11-26";"23:46:05";"23"
4618;61;725297;1511700798;1080785;"pv";"2017-11-26 23:53:18";"2017-11-26";"23:53:18";"23"
4619;61;780508;1511700641;1080785;"pv";"2017-11-26 23:50:41";"2017-11-26";"23:50:41";"23"
4620;61;798283;1511757200;3138705;"pv";"2017-11-27 15:33:20";"2017-11-27";"15:33:20";"15"
4621;61;810130;1512130144;1922644;"pv";"2017-12-01 23:09:04";"2017-12-01";"23:09:04";"23"
4622;61;825932;1512135806;3607361;"pv";"2017-12-02 00:43:26";"2017-12-02";"00:43:26";"00"
4623;61;868024;1512295002;941949;"pv";"2017-12-03 20:56:42";"2017-12-03";"20:56:42";"20"
4624;61;879395;1512296097;3231861;"pv";"2017-12-03 21:14:57";"2017-12-03";"21:14:57";"21"
4625;61;950587;1512135891;3607361;"pv";"2017-12-02 00:44:51";"2017-12-02";"00:44:51";"00"
4626;61;984150;1512295417;4882154;"pv";"2017-12-03 21:03:37";"2017-12-03";"21:03:37";"21"
4627;61;1025913;1511697018;874415;"pv";"2017-11-26 22:50:18";"2017-11-26";"22:50:18";"22"
4628;61;1081825;1512294969;4882154;"pv";"2017-12-03 20:56:09";"2017-12-03";"20:56:09";"20"
4629;61;1087841;1512135707;3607361;"cart";"2017-12-02 00:41:47";"2017-12-02";"00:41:47";"00"
4630;61;1087841;1512135936;3607361;"pv";"2017-12-02 00:45:36";"2017-12-02";"00:45:36";"00"
4631;61;1090998;1512295677;2702525;"pv";"2017-12-03 21:07:57";"2017-12-03";"21:07:57";"21"
4632;61;1113577;1512296491;941949;"pv";"2017-12-03 21:21:31";"2017-12-03";"21:21:31";"21"
4633;61;1215732;1511698346;295183;"pv";"2017-11-26 23:12:26";"2017-11-26";"23:12:26";"23"
4634;61;1237133;1511757293;4993094;"pv";"2017-11-27 15:34:53";"2017-11-27";"15:34:53";"15"
4635;61;1251490;1511699116;4145813;"pv";"2017-11-26 23:25:16";"2017-11-26";"23:25:16";"23"
4636;61;1266502;1511698902;4145813;"pv";"2017-11-26 23:21:42";"2017-11-26";"23:21:42";"23"
4637;61;1323894;1511697225;874415;"pv";"2017-11-26 22:53:45";"2017-11-26";"22:53:45";"22"
4638;61;1364576;1511698236;4993094;"pv";"2017-11-26 23:10:36";"2017-11-26";"23:10:36";"23"
4639;61;1450354;1512296346;4870077;"pv";"2017-12-03 21:19:06";"2017-12-03";"21:19:06";"21"
4640;61;1459096;1511757276;4993094;"pv";"2017-11-27 15:34:36";"2017-11-27";"15:34:36";"15"
4641;61;1497640;1512295151;4882154;"cart";"2017-12-03 20:59:11";"2017-12-03";"20:59:11";"20"
4642;61;1500526;1512198490;3607361;"pv";"2017-12-02 18:08:10";"2017-12-02";"18:08:10";"18"
4643;61;1505614;1512086341;2131531;"pv";"2017-12-01 10:59:01";"2017-12-01";"10:59:01";"10"
4644;61;1541365;1512135632;3607361;"pv";"2017-12-02 00:40:32";"2017-12-02";"00:40:32";"00"
4645;61;1542792;1512295407;941949;"pv";"2017-12-03 21:03:27";"2017-12-03";"21:03:27";"21"
4646;61;1544328;1511697814;4756105;"pv";"2017-11-26 23:03:34";"2017-11-26";"23:03:34";"23"
4647;61;1544328;1511699597;4756105;"pv";"2017-11-26 23:33:17";"2017-11-26";"23:33:17";"23"
4648;61;1576781;1511697121;411153;"pv";"2017-11-26 22:52:01";"2017-11-26";"22:52:01";"22"
4649;61;1576781;1511700775;411153;"buy";"2017-11-26 23:52:55";"2017-11-26";"23:52:55";"23"
4650;61;1583704;1511697471;4801426;"pv";"2017-11-26 22:57:51";"2017-11-26";"22:57:51";"22"
4651;61;1680053;1512130370;1922644;"pv";"2017-12-01 23:12:50";"2017-12-01";"23:12:50";"23"
4652;61;1716436;1511697856;4756105;"pv";"2017-11-26 23:04:16";"2017-11-26";"23:04:16";"23"
4653;61;1757201;1512135762;1320293;"pv";"2017-12-02 00:42:42";"2017-12-02";"00:42:42";"00"
4654;61;1851176;1511757348;4993094;"cart";"2017-11-27 15:35:48";"2017-11-27";"15:35:48";"15"
4655;61;1851176;1511869662;4993094;"pv";"2017-11-28 22:47:42";"2017-11-28";"22:47:42";"22"
4656;61;1858523;1512296005;941949;"pv";"2017-12-03 21:13:25";"2017-12-03";"21:13:25";"21"
4657;61;1867320;1511698386;2590256;"pv";"2017-11-26 23:13:06";"2017-11-26";"23:13:06";"23"
4658;61;1867320;1511700775;2590256;"buy";"2017-11-26 23:52:55";"2017-11-26";"23:52:55";"23"
4659;61;1881013;1512130019;1449177;"pv";"2017-12-01 23:06:59";"2017-12-01";"23:06:59";"23"
4660;61;1881013;1512130798;1449177;"buy";"2017-12-01 23:19:58";"2017-12-01";"23:19:58";"23"
4661;61;1928925;1512130542;1449177;"pv";"2017-12-01 23:15:42";"2017-12-01";"23:15:42";"23"
4662;61;1943495;1512135710;235534;"pv";"2017-12-02 00:41:50";"2017-12-02";"00:41:50";"00"
4663;61;1999435;1511697483;737184;"pv";"2017-11-26 22:58:03";"2017-11-26";"22:58:03";"22"
4664;61;2029292;1511697440;4643350;"pv";"2017-11-26 22:57:20";"2017-11-26";"22:57:20";"22"
4665;61;2071394;1511697541;133377;"pv";"2017-11-26 22:59:01";"2017-11-26";"22:59:01";"22"
4666;61;2075478;1512108726;903809;"pv";"2017-12-01 17:12:06";"2017-12-01";"17:12:06";"17"
4667;61;2210487;1511700585;1080785;"pv";"2017-11-26 23:49:45";"2017-11-26";"23:49:45";"23"
4668;61;2230298;1512198315;1994940;"cart";"2017-12-02 18:05:15";"2017-12-02";"18:05:15";"18"
4669;61;2237791;1512135877;3607361;"pv";"2017-12-02 00:44:37";"2017-12-02";"00:44:37";"00"
4670;61;2279762;1512198060;1851156;"pv";"2017-12-02 18:01:00";"2017-12-02";"18:01:00";"18"
4671;61;2313790;1512198164;3160926;"pv";"2017-12-02 18:02:44";"2017-12-02";"18:02:44";"18"
4672;61;2363994;1511573050;165035;"pv";"2017-11-25 12:24:10";"2017-11-25";"12:24:10";"12"
4673;61;2364062;1511701397;3738615;"pv";"2017-11-27 00:03:17";"2017-11-27";"00:03:17";"00"
4674;61;2369146;1511698640;4145813;"pv";"2017-11-26 23:17:20";"2017-11-26";"23:17:20";"23"
4675;61;2369823;1511700624;1080785;"pv";"2017-11-26 23:50:24";"2017-11-26";"23:50:24";"23"
4676;61;2377974;1511696922;874415;"pv";"2017-11-26 22:48:42";"2017-11-26";"22:48:42";"22"
4677;61;2377974;1511700775;874415;"buy";"2017-11-26 23:52:55";"2017-11-26";"23:52:55";"23"
4678;61;2389516;1512130239;1922644;"pv";"2017-12-01 23:10:39";"2017-12-01";"23:10:39";"23"
4679;61;2399518;1511698701;4145813;"pv";"2017-11-26 23:18:21";"2017-11-26";"23:18:21";"23"
4680;61;2444790;1512198795;4022701;"pv";"2017-12-02 18:13:15";"2017-12-02";"18:13:15";"18"
4681;61;2509838;1511869790;1080785;"pv";"2017-11-28 22:49:50";"2017-11-28";"22:49:50";"22"
4682;61;2509838;1511870446;1080785;"cart";"2017-11-28 23:00:46";"2017-11-28";"23:00:46";"23"
4683;61;2613812;1511700494;1080785;"pv";"2017-11-26 23:48:14";"2017-11-26";"23:48:14";"23"
4684;61;2635268;1511572917;165035;"pv";"2017-11-25 12:21:57";"2017-11-25";"12:21:57";"12"
4685;61;2638766;1512295249;3787157;"cart";"2017-12-03 21:00:49";"2017-12-03";"21:00:49";"21"
4686;61;2655823;1511699475;4145813;"pv";"2017-11-26 23:31:15";"2017-11-26";"23:31:15";"23"
4687;61;2778699;1511699249;4145813;"pv";"2017-11-26 23:27:29";"2017-11-26";"23:27:29";"23"
4688;61;2913302;1512086287;1080785;"pv";"2017-12-01 10:58:07";"2017-12-01";"10:58:07";"10"
4689;61;2917189;1511572931;165035;"pv";"2017-11-25 12:22:11";"2017-11-25";"12:22:11";"12"
4690;61;2918032;1511697512;874415;"pv";"2017-11-26 22:58:32";"2017-11-26";"22:58:32";"22"
4691;61;2929841;1511699766;2735466;"pv";"2017-11-26 23:36:06";"2017-11-26";"23:36:06";"23"
4692;61;2956689;1512130096;1449177;"pv";"2017-12-01 23:08:16";"2017-12-01";"23:08:16";"23"
4693;61;2965328;1512199308;4606718;"cart";"2017-12-02 18:21:48";"2017-12-02";"18:21:48";"18"
4694;61;2985291;1511701185;4756105;"pv";"2017-11-26 23:59:45";"2017-11-26";"23:59:45";"23"
4695;61;3000506;1512135909;4643350;"pv";"2017-12-02 00:45:09";"2017-12-02";"00:45:09";"00"
4696;61;3005586;1512296666;5028877;"pv";"2017-12-03 21:24:26";"2017-12-03";"21:24:26";"21"
4697;61;3018357;1511699258;4145813;"pv";"2017-11-26 23:27:38";"2017-11-26";"23:27:38";"23"
4698;61;3039587;1512108964;235534;"pv";"2017-12-01 17:16:04";"2017-12-01";"17:16:04";"17"
4699;61;3072901;1511698709;4145813;"pv";"2017-11-26 23:18:29";"2017-11-26";"23:18:29";"23"
4700;61;3072901;1511699555;4145813;"pv";"2017-11-26 23:32:35";"2017-11-26";"23:32:35";"23"
4701;61;3072901;1511700426;4145813;"pv";"2017-11-26 23:47:06";"2017-11-26";"23:47:06";"23"
4702;61;3072901;1511700775;4145813;"buy";"2017-11-26 23:52:55";"2017-11-26";"23:52:55";"23"
4703;61;3175666;1511697784;4756105;"pv";"2017-11-26 23:03:04";"2017-11-26";"23:03:04";"23"
4704;61;3175666;1511700523;4756105;"pv";"2017-11-26 23:48:43";"2017-11-26";"23:48:43";"23"
4705;61;3268289;1512271198;2939262;"pv";"2017-12-03 14:19:58";"2017-12-03";"14:19:58";"14"
4706;61;3293396;1512197989;1879194;"pv";"2017-12-02 17:59:49";"2017-12-02";"17:59:49";"17"
4707;61;3334753;1512295646;941949;"pv";"2017-12-03 21:07:26";"2017-12-03";"21:07:26";"21"
4708;61;3366435;1511697754;1768869;"pv";"2017-11-26 23:02:34";"2017-11-26";"23:02:34";"23"
4709;61;3397404;1511698518;4145813;"pv";"2017-11-26 23:15:18";"2017-11-26";"23:15:18";"23"
4710;61;3406537;1512271253;2939262;"buy";"2017-12-03 14:20:53";"2017-12-03";"14:20:53";"14"
4711;61;3462461;1512198899;3231861;"pv";"2017-12-02 18:14:59";"2017-12-02";"18:14:59";"18"
4712;61;3462461;1512296793;3231861;"pv";"2017-12-03 21:26:33";"2017-12-03";"21:26:33";"21"
4713;61;3508685;1512271162;2939262;"pv";"2017-12-03 14:19:22";"2017-12-03";"14:19:22";"14"
4714;61;3568264;1512296630;5028877;"pv";"2017-12-03 21:23:50";"2017-12-03";"21:23:50";"21"
4715;61;3568264;1512296767;5028877;"pv";"2017-12-03 21:26:07";"2017-12-03";"21:26:07";"21"
4716;61;3615677;1511870403;1080785;"cart";"2017-11-28 23:00:03";"2017-11-28";"23:00:03";"23"
4717;61;3665269;1511700509;1080785;"pv";"2017-11-26 23:48:29";"2017-11-26";"23:48:29";"23"
4718;61;3689621;1512271193;3004853;"pv";"2017-12-03 14:19:53";"2017-12-03";"14:19:53";"14"
4719;61;3697047;1511869800;4882154;"pv";"2017-11-28 22:50:00";"2017-11-28";"22:50:00";"22"
4720;61;3721475;1512295158;1768869;"pv";"2017-12-03 20:59:18";"2017-12-03";"20:59:18";"20"
4721;61;3721486;1512135902;1080785;"pv";"2017-12-02 00:45:02";"2017-12-02";"00:45:02";"00"
4722;61;3772779;1511697431;1080785;"pv";"2017-11-26 22:57:11";"2017-11-26";"22:57:11";"22"
4723;61;3822094;1512135854;1080785;"pv";"2017-12-02 00:44:14";"2017-12-02";"00:44:14";"00"
4724;61;3850467;1511700544;4756105;"pv";"2017-11-26 23:49:04";"2017-11-26";"23:49:04";"23"
4725;61;3850467;1511701061;4756105;"pv";"2017-11-26 23:57:41";"2017-11-26";"23:57:41";"23"
4726;61;3850467;1511701281;4756105;"pv";"2017-11-27 00:01:21";"2017-11-27";"00:01:21";"00"
4727;61;3850467;1511701496;4756105;"buy";"2017-11-27 00:04:56";"2017-11-27";"00:04:56";"00"
4728;61;3851143;1512295392;4882154;"pv";"2017-12-03 21:03:12";"2017-12-03";"21:03:12";"21"
4729;61;3895511;1512198862;154040;"pv";"2017-12-02 18:14:22";"2017-12-02";"18:14:22";"18"
4730;61;3908819;1512135843;3607361;"pv";"2017-12-02 00:44:03";"2017-12-02";"00:44:03";"00"
4731;61;3935628;1512135886;1320293;"pv";"2017-12-02 00:44:46";"2017-12-02";"00:44:46";"00"
4732;61;3949347;1511699078;4145813;"pv";"2017-11-26 23:24:38";"2017-11-26";"23:24:38";"23"
4733;61;3987323;1511573090;165035;"pv";"2017-11-25 12:24:50";"2017-11-25";"12:24:50";"12"
4734;61;4069109;1512086447;1080785;"pv";"2017-12-01 11:00:47";"2017-12-01";"11:00:47";"11"
4735;61;4074808;1511698302;553365;"pv";"2017-11-26 23:11:42";"2017-11-26";"23:11:42";"23"
4736;61;4114023;1512294959;4882154;"cart";"2017-12-03 20:55:59";"2017-12-03";"20:55:59";"20"
4737;61;4127135;1511960379;3496816;"pv";"2017-11-29 23:59:39";"2017-11-29";"23:59:39";"23"
4738;61;4132385;1512294829;4882154;"pv";"2017-12-03 20:53:49";"2017-12-03";"20:53:49";"20"
4739;61;4146503;1512130256;1922644;"pv";"2017-12-01 23:10:56";"2017-12-01";"23:10:56";"23"
4740;61;4214693;1512135781;4643350;"pv";"2017-12-02 00:43:01";"2017-12-02";"00:43:01";"00"
4741;61;4334199;1511698198;874415;"pv";"2017-11-26 23:09:58";"2017-11-26";"23:09:58";"23"
4742;61;4371907;1512295790;3512409;"pv";"2017-12-03 21:09:50";"2017-12-03";"21:09:50";"21"
4743;61;4401508;1512295034;238434;"pv";"2017-12-03 20:57:14";"2017-12-03";"20:57:14";"20"
4744;61;4438708;1511699145;4145813;"pv";"2017-11-26 23:25:45";"2017-11-26";"23:25:45";"23"
4745;61;4440281;1511700673;1080785;"pv";"2017-11-26 23:51:13";"2017-11-26";"23:51:13";"23"
4746;61;4440281;1512135716;1080785;"pv";"2017-12-02 00:41:56";"2017-12-02";"00:41:56";"00"
4747;61;4482753;1512295333;3652646;"pv";"2017-12-03 21:02:13";"2017-12-03";"21:02:13";"21"
4748;61;4511927;1511698282;4882154;"pv";"2017-11-26 23:11:22";"2017-11-26";"23:11:22";"23"
4749;61;4591183;1511573065;165035;"pv";"2017-11-25 12:24:25";"2017-11-25";"12:24:25";"12"
4750;61;4597891;1512295839;941949;"pv";"2017-12-03 21:10:39";"2017-12-03";"21:10:39";"21"
4751;61;4643737;1512199105;590997;"pv";"2017-12-02 18:18:25";"2017-12-02";"18:18:25";"18"
4752;61;4655551;1511700656;1080785;"pv";"2017-11-26 23:50:56";"2017-11-26";"23:50:56";"23"
4753;61;4823012;1512130536;3848953;"pv";"2017-12-01 23:15:36";"2017-12-01";"23:15:36";"23"
4754;61;4915112;1511700611;1080785;"pv";"2017-11-26 23:50:11";"2017-11-26";"23:50:11";"23"
4755;61;4924193;1511757390;1528701;"cart";"2017-11-27 15:36:30";"2017-11-27";"15:36:30";"15"
4756;61;4924193;1511869705;1528701;"buy";"2017-11-28 22:48:25";"2017-11-28";"22:48:25";"22"
4757;61;4930963;1512130429;3848953;"pv";"2017-12-01 23:13:49";"2017-12-01";"23:13:49";"23"
4758;61;4930963;1512130798;3848953;"buy";"2017-12-01 23:19:58";"2017-12-01";"23:19:58";"23"
4759;61;4930963;1512130822;3848953;"pv";"2017-12-01 23:20:22";"2017-12-01";"23:20:22";"23"
4760;61;5107941;1511869836;4882154;"pv";"2017-11-28 22:50:36";"2017-11-28";"22:50:36";"22"
4761;61;5124897;1512296371;3231861;"pv";"2017-12-03 21:19:31";"2017-12-03";"21:19:31";"21"
4762;61;5158510;1511700636;4756105;"pv";"2017-11-26 23:50:36";"2017-11-26";"23:50:36";"23"
4763;62;767871;1512286566;3800818;"buy";"2017-12-03 18:36:06";"2017-12-03";"18:36:06";"18"
4764;62;799563;1512200798;2188684;"pv";"2017-12-02 18:46:38";"2017-12-02";"18:46:38";"18"
4765;62;984048;1512002021;1008362;"pv";"2017-11-30 11:33:41";"2017-11-30";"11:33:41";"11"
4766;62;1192491;1512265599;4921805;"pv";"2017-12-03 12:46:39";"2017-12-03";"12:46:39";"12"
4767;62;1420805;1512286230;4921805;"buy";"2017-12-03 18:30:30";"2017-12-03";"18:30:30";"18"
4768;62;1919784;1512286030;4921805;"pv";"2017-12-03 18:27:10";"2017-12-03";"18:27:10";"18"
4769;62;2030638;1512285472;753984;"pv";"2017-12-03 18:17:52";"2017-12-03";"18:17:52";"18"
4770;62;2030638;1512285889;753984;"pv";"2017-12-03 18:24:49";"2017-12-03";"18:24:49";"18"
4771;62;2073081;1512265693;4921805;"pv";"2017-12-03 12:48:13";"2017-12-03";"12:48:13";"12"
4772;62;2496647;1512265647;4921805;"pv";"2017-12-03 12:47:27";"2017-12-03";"12:47:27";"12"
4773;62;2593024;1512200688;2459106;"pv";"2017-12-02 18:44:48";"2017-12-02";"18:44:48";"18"
4775;62;2923290;1512285432;753984;"pv";"2017-12-03 18:17:12";"2017-12-03";"18:17:12";"18"
4776;62;2923290;1512285880;753984;"pv";"2017-12-03 18:24:40";"2017-12-03";"18:24:40";"18"
4777;62;3034333;1512265640;4921805;"pv";"2017-12-03 12:47:20";"2017-12-03";"12:47:20";"12"
4778;62;3076085;1512285602;753984;"pv";"2017-12-03 18:20:02";"2017-12-03";"18:20:02";"18"
